id,altitude,availableBikes,availableDocks,city,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,statusKey,statusValue,testStation,totalDocks
3535,"",12,15,"","",2019-06-12T19:17:14.000-07:00,40.804038,"",-73.945925,"",Mt Morris Park W & W 120 St,"",Mt Morris Park W & W 120 St,1,In Service,false,27
3605,"",5,16,"","",2019-06-12T19:16:22.000-07:00,40.7658346,"",-73.9265474,"",31 Ave & Crescent St,"",31 Ave & Crescent St,1,In Service,false,21
268,"",0,27,"","",2019-06-12T19:16:02.000-07:00,40.71910537,"",-73.99973337,"",Howard St & Centre St,"",Howard St & Centre St,1,In Service,false,27
3574,"",5,17,"","",2019-06-12T19:13:54.000-07:00,40.6769694,"",-73.96579,"",Prospect Pl & Underhill Ave,"",Prospect Pl & Underhill Ave,1,In Service,false,23
369,"",7,13,"","",2019-06-12T19:16:30.000-07:00,40.73224119,"",-74.00026394,"",Washington Pl & 6 Ave,"",Washington Pl & 6 Ave,1,In Service,false,21
455,"",0,57,"","",2019-06-12T19:17:06.000-07:00,40.75001986,"",-73.96905301,"",1 Ave & E 44 St,"",1 Ave & E 44 St,1,In Service,false,59
3122,"",13,18,"","",2019-06-12T19:15:10.000-07:00,40.744363287066875,"",-73.9558732509613,"",48 Ave & 5 St,"",48 Ave & 5 St,1,In Service,false,31
3569,"",5,24,"","",2019-06-12T19:14:21.000-07:00,40.6758324,"",-73.9561677,"",Franklin Ave & St Marks Ave,"",Franklin Ave & St Marks Ave,1,In Service,false,29
143,"",1,22,"","",2019-06-12T19:14:05.000-07:00,40.69239502,"",-73.99337909,"",Clinton St & Joralemon St,"",Clinton St & Joralemon St,1,In Service,false,24
3080,"",8,13,"","",2019-06-12T19:15:23.000-07:00,40.70934,"",-73.95608,"",S 4 St & Rodney St,"",S 4 St & Rodney St,1,In Service,false,21
3195,"",0,33,"","",2019-06-12T19:14:18.000-07:00,40.73089709786179,"",-74.06391263008118,"",Sip Ave,"",Sip Ave,1,In Service,false,34
3267,"",2,12,"","",2019-06-12T19:14:36.000-07:00,40.7124188237569,"",-74.03852552175522,"",Morris Canal,"",Morris Canal,1,In Service,false,14
3514,"",22,0,"","",2019-06-12T19:17:31.000-07:00,40.7767,"",-73.927631,"",Astoria Park S & Shore Blvd,"",Astoria Park S & Shore Blvd,1,In Service,false,23
3541,"",17,21,"","",2019-06-12T19:14:05.000-07:00,40.813358,"",-73.956461,"",Amsterdam Ave & W 125 St,"",Amsterdam Ave & W 125 St,1,In Service,false,39
3545,"",5,28,"","",2019-06-12T19:16:12.000-07:00,40.8120562,"",-73.9612547,"",Broadway & W 122 St,"",Broadway & W 122 St,1,In Service,false,33
161,"",33,1,"","",2019-06-12T19:17:32.000-07:00,40.72917025,"",-73.99810231,"",LaGuardia Pl & W 3 St,"",LaGuardia Pl & W 3 St,1,In Service,false,35
365,"",6,24,"","",2019-06-12T19:17:08.000-07:00,40.68223166,"",-73.9614583,"",Fulton St & Grand Ave,"",Fulton St & Grand Ave,1,In Service,false,31
443,"",7,16,"","",2019-06-12T19:14:33.000-07:00,40.70853074,"",-73.96408963,"",Bedford Ave & S 9 St,"",Bedford Ave & S 9 St,1,In Service,false,23
3232,"",29,1,"","",2019-06-12T19:17:15.000-07:00,40.68962188790333,"",-73.98304268717766,"",Bond St & Fulton St,"",Bond St & Fulton St,3,Not In Service,false,31
3513,"",6,14,"","",2019-06-12T19:17:09.000-07:00,40.774645,"",-73.923706,"",21 St & Hoyt Ave S,"",21 St & Hoyt Ave S,1,In Service,false,21
3534,"",24,15,"","",2019-06-12T19:14:48.000-07:00,40.805159,"",-73.954692,"",Frederick Douglass Blvd & W 117 St,"",Frederick Douglass Blvd & W 117 St,1,In Service,false,39
3631,"",7,20,"","",2019-06-12T19:15:52.000-07:00,40.666563,"",-73.956741,"",Crown St & Bedford Ave,"",Crown St & Bedford Ave,1,In Service,false,27
342,"",24,1,"","",2019-06-12T19:17:18.000-07:00,40.71739973,"",-73.98016555,"",Columbia St & Rivington St,"",Columbia St & Rivington St,1,In Service,false,29
466,"",2,33,"","",2019-06-12T19:15:26.000-07:00,40.74395411,"",-73.99144871,"",W 25 St & 6 Ave,"",W 25 St & 6 Ave,1,In Service,false,35
3384,"",11,14,"","",2019-06-12T19:17:23.000-07:00,40.6787242,"",-73.99599099,"",Smith St & 3 St,"",Smith St & 3 St,1,In Service,false,25
72,"",9,45,"","",2019-06-12T19:17:38.000-07:00,40.76727216,"",-73.99392888,"",W 52 St & 11 Ave,"",W 52 St & 11 Ave,1,In Service,false,55
3328,"",11,27,"","",2019-06-12T19:13:47.000-07:00,40.795,"",-73.9645,"",W 100 St & Manhattan Ave,"",W 100 St & Manhattan Ave,1,In Service,false,39
3510,"",3,28,"","",2019-06-12T19:14:39.000-07:00,40.8078316,"",-73.949373,"",Adam Clayton Powell Blvd & W 123 St,"",Adam Clayton Powell Blvd & W 123 St,1,In Service,false,31
3580,"",25,3,"","",2019-06-12T19:16:40.000-07:00,40.6737236,"",-73.9631611,"",St Johns Pl & Washington Ave,"",St Johns Pl & Washington Ave,1,In Service,false,30
258,"",8,15,"","",2019-06-12T19:16:50.000-07:00,40.68940747,"",-73.96885458,"",DeKalb Ave & Vanderbilt Ave,"",DeKalb Ave & Vanderbilt Ave,1,In Service,false,23
320,"",6,20,"","",2019-06-12T19:14:08.000-07:00,40.717571,"",-74.005549,"",Leonard St & Church St,"",Leonard St & Church St,1,In Service,false,27
3198,"",3,15,"","",2019-06-12T19:15:06.000-07:00,40.748715945380226,"",-74.04044330120087,"",Heights Elevator,"",Heights Elevator,1,In Service,false,18
3345,"",0,34,"","",2019-06-12T19:16:39.000-07:00,40.78948541553215,"",-73.95242929458618,"",Madison Ave & E 99 St,"",Madison Ave & E 99 St,1,In Service,false,35
266,"",30,0,"","",2019-06-12T19:15:29.000-07:00,40.72368361,"",-73.97574813,"",Ave. D & E 8 St,"",Ave. D & E 8 St,1,In Service,false,30
3094,"",3,15,"","",2019-06-12T19:16:00.000-07:00,40.7169811,"",-73.94485918,"",Graham Ave & Withers St,"",Graham Ave & Withers St,1,In Service,false,18
3554,"",1,26,"","",2019-06-12T19:14:49.000-07:00,40.7552433,"",-73.9485678,"",Vernon Blvd & 41 Rd,"",Vernon Blvd & 41 Rd,1,In Service,false,27
3607,"",5,14,"","",2019-06-12T19:17:25.000-07:00,40.7682,"",-73.9322662,"",31 Ave & 14 St,"",31 Ave & 14 St,1,In Service,false,19
3608,"",12,9,"","",2019-06-12T19:14:40.000-07:00,40.7423737,"",-73.9566,"",5 St & 51 Ave,"",5 St & 51 Ave,1,In Service,false,21
3733,"",20,26,"","",2019-06-12T19:16:36.000-07:00,40.730563,"",-73.973984,"",Ave. C & E 18 St,"",Ave. C & E 18 St,1,In Service,false,46
3779,"",4,20,"","",2019-06-12T19:16:29.000-07:00,40.704876,"",-73.919911,"",Hart St & Wyckoff Ave,"",Hart St & Wyckoff Ave,1,In Service,false,24
316,"",0,43,"","",2019-06-12T19:15:12.000-07:00,40.70955958,"",-74.00653609,"",Fulton St & William St,"",Fulton St & William St,1,In Service,false,43
3586,"",1,13,"","",2019-06-12T19:15:46.000-07:00,40.7638753,"",-73.9364848,"",34 Ave & 13 St,"",34 Ave & 13 St,1,In Service,false,19
389,"",15,12,"","",2019-06-12T19:15:57.000-07:00,40.71044554,"",-73.96525063,"",Broadway & Berry St,"",Broadway & Berry St,1,In Service,false,27
397,"",7,19,"","",2019-06-12T19:15:41.000-07:00,40.68415748,"",-73.96922273,"",Fulton St & Clermont Ave,"",Fulton St & Clermont Ave,1,In Service,false,27
447,"",1,27,"","",2019-06-12T19:17:08.000-07:00,40.76370739,"",-73.9851615,"",8 Ave & W 52 St,"",8 Ave & W 52 St,1,In Service,false,31
3668,"",24,0,"","",2019-06-12T19:17:34.000-07:00,40.7239567849954,"",-73.94984364509583,"",Leonard St & Nassau Ave,"",Leonard St & Nassau Ave,1,In Service,false,26
3093,"",1,27,"","",2019-06-12T19:16:59.000-07:00,40.71745169,"",-73.95850939,"",N 6 St & Bedford Ave,"",N 6 St & Bedford Ave,1,In Service,false,28
353,"",11,16,"","",2019-06-12T19:17:03.000-07:00,40.68539567,"",-73.97431458,"",S Portland Ave & Hanson Pl,"",S Portland Ave & Hanson Pl,1,In Service,false,27
3042,"",13,3,"","",2019-06-12T19:17:20.000-07:00,40.6794268,"",-73.9298911,"",Fulton St & Utica Ave,"",Fulton St & Utica Ave,1,In Service,false,19
239,"",0,30,"","",2019-06-12T19:17:31.000-07:00,40.69196566,"",-73.9813018,"",Willoughby St & Fleet St,"",Willoughby St & Fleet St,1,In Service,false,31
341,"",8,11,"","",2019-06-12T19:17:18.000-07:00,40.71782143,"",-73.97628939,"",Stanton St & Mangin St,"",Stanton St & Mangin St,1,In Service,false,19
3193,"",8,10,"","",2019-06-12T19:15:18.000-07:00,40.7246050998869,"",-74.07840594649315,"",Lincoln Park,"",Lincoln Park,1,In Service,false,18
3418,"",18,14,"","",2019-06-12T19:17:43.000-07:00,40.6750207,"",-73.97111473,"",Plaza St W & Flatbush Ave,"",Plaza St W & Flatbush Ave,1,In Service,false,33
3502,"",10,19,"","",2019-06-12T19:16:37.000-07:00,40.7954121,"",-73.9441232,"",Lexington Ave & E 111 St,"",Lexington Ave & E 111 St,1,In Service,false,29
3595,"",0,17,"","",2019-06-12T19:16:55.000-07:00,40.760339,"",-73.9222427,"",35 St & Broadway,"",35 St & Broadway,1,In Service,false,18
150,"",26,26,"","",2019-06-12T19:14:18.000-07:00,40.7208736,"",-73.98085795,"",E 2 St & Ave. C,"",E 2 St & Ave. C,1,In Service,false,54
279,"",0,34,"","",2019-06-12T19:15:13.000-07:00,40.707873,"",-74.00167,"",Peck Slip & Front St,"",Peck Slip & Front St,1,In Service,false,36
3318,"",18,21,"","",2019-06-12T19:15:44.000-07:00,40.7839636,"",-73.9471673,"",2 Ave & E 96 St,"",2 Ave & E 96 St,1,In Service,false,39
3566,"",6,18,"","",2019-06-12T19:17:10.000-07:00,40.7596276,"",-73.9321455,"",Crescent St & 35 Ave,"",Crescent St & 35 Ave,1,In Service,false,25
3758,"",18,1,"","",2019-06-12T19:15:52.000-07:00,40.702997,"",-73.92997,"",George St & Wilson Ave,"",George St & Wilson Ave,1,In Service,false,19
146,"",8,30,"","",2019-06-12T19:17:15.000-07:00,40.71625008,"",-74.0091059,"",Hudson St & Reade St,"",Hudson St & Reade St,1,In Service,false,39
346,"",26,1,"","",2019-06-12T19:15:47.000-07:00,40.73652889,"",-74.00618026,"",Bank St & Hudson St,"",Bank St & Hudson St,1,In Service,false,27
546,"",1,44,"","",2019-06-12T19:15:49.000-07:00,40.74444921,"",-73.98303529,"",E 30 St & Park Ave S,"",E 30 St & Park Ave S,1,In Service,false,45
3308,"",27,0,"","",2019-06-12T19:14:10.000-07:00,40.6861758,"",-73.99645295,"",Kane St & Clinton St,"",Kane St & Clinton St,1,In Service,false,27
3558,"",11,15,"","",2019-06-12T19:17:08.000-07:00,40.6794388,"",-73.9680438,"",Bergen St & Vanderbilt Ave,"",Bergen St & Vanderbilt Ave,1,In Service,false,27
3715,"",20,11,"","",2019-06-12T19:17:11.000-07:00,40.71816969454208,"",-73.95520135760307,"",Driggs Ave & N 9 St,"",Driggs Ave & N 9 St,1,In Service,false,31
446,"",2,42,"","",2019-06-12T19:16:59.000-07:00,40.74487634,"",-73.99529885,"",W 24 St & 7 Ave,"",W 24 St & 7 Ave,1,In Service,false,47
459,"",29,14,"","",2019-06-12T19:17:42.000-07:00,40.746745,"",-74.007756,"",W 20 St & 11 Ave,"",W 20 St & 11 Ave,1,In Service,false,47
3378,"",1,27,"","",2019-06-12T19:17:04.000-07:00,40.773763,"",-73.96222088,"",E 76 St & Park Ave,"",E 76 St & Park Ave,1,In Service,false,28
3387,"",1,24,"","",2019-06-12T19:15:28.000-07:00,40.7934337,"",-73.94945003,"",E 106 St & Madison Ave,"",E 106 St & Madison Ave,1,In Service,false,25
3423,"",25,0,"","",2019-06-12T19:17:03.000-07:00,40.6610633719006,"",-73.97945255041122,"",W Drive & Prospect Park W,"",W Drive & Prospect Park W,1,In Service,false,29
174,"",3,27,"","",2019-06-12T19:16:35.000-07:00,40.7381765,"",-73.97738662,"",E 25 St & 1 Ave,"",E 25 St & 1 Ave,1,In Service,false,30
3646,"",1,24,"","",2019-06-12T19:16:01.000-07:00,40.76315481910373,"",-73.93985509872437,"",35 Ave & 10 St,"",35 Ave & 10 St,1,In Service,false,26
79,"",1,30,"","",2019-06-12T19:16:54.000-07:00,40.71911552,"",-74.00666661,"",Franklin St & W Broadway,"",Franklin St & W Broadway,1,In Service,false,33
236,"",46,1,"","",2019-06-12T19:17:26.000-07:00,40.7284186,"",-73.98713956,"",St Marks Pl & 2 Ave,"",St Marks Pl & 2 Ave,1,In Service,false,47
3501,"",3,24,"","",2019-06-12T19:14:41.000-07:00,40.8014866,"",-73.9442507,"",E 118 St & Madison Ave,"",E 118 St & Madison Ave,1,In Service,false,29
276,"",1,24,"","",2019-06-12T19:17:33.000-07:00,40.71748752,"",-74.0104554,"",Duane St & Greenwich St,"",Duane St & Greenwich St,1,In Service,false,25
509,"",0,0,"","",2019-05-01T08:10:52.000-07:00,40.7454973,"",-74.00197139,"",9 Ave & W 22 St,"",9 Ave & W 22 St,3,Not In Service,false,0
3137,"",16,15,"","",2019-06-12T19:16:14.000-07:00,40.77282817,"",-73.96685276,"",5 Ave & E 73 St,"",5 Ave & E 73 St,1,In Service,false,31
3409,"",22,9,"","",2019-06-12T19:17:43.000-07:00,40.6867443,"",-73.99063168,"",Bergen St & Smith St,"",Bergen St & Smith St,1,In Service,false,35
3549,"",16,9,"","",2019-06-12T19:17:38.000-07:00,40.678045,"",-73.962408,"",Grand Ave & Bergen St,"",Grand Ave & Bergen St,1,In Service,false,25
3756,"",11,10,"","",2019-06-12T19:17:02.000-07:00,40.704508,"",-73.9351,"",White St & Moore St,"",White St & Moore St,1,In Service,false,21
3427,"",5,33,"","",2019-06-12T19:17:09.000-07:00,40.72430527250332,"",-73.99600982666016,"",Lafayette St & Jersey St,"",Lafayette St & Jersey St,1,In Service,false,40
3453,"",5,13,"","",2019-06-12T19:15:27.000-07:00,40.71335226222875,"",-73.9491033554077,"",Devoe St & Lorimer St,"",Devoe St & Lorimer St,1,In Service,false,19
242,"",8,14,"","",2019-06-12T19:17:43.000-07:00,40.697787,"",-73.973736,"",Carlton Ave & Flushing Ave,"",Carlton Ave & Flushing Ave,1,In Service,false,23
453,"",38,25,"","",2019-06-12T19:17:28.000-07:00,40.74475148,"",-73.99915362,"",W 22 St & 8 Ave,"",W 22 St & 8 Ave,1,In Service,false,66
3355,"",1,24,"","",2019-06-12T19:15:29.000-07:00,40.76800889305947,"",-73.96845281124115,"",E 66 St & Madison Ave,"",E 66 St & Madison Ave,1,In Service,false,25
3591,"",8,11,"","",2019-06-12T19:14:46.000-07:00,40.7659,"",-73.930819,"",21 St & 31 Dr,"",21 St & 31 Dr,1,In Service,false,21
499,"",0,35,"","",2019-06-12T19:14:29.000-07:00,40.76915505,"",-73.98191841,"",Broadway & W 60 St,"",Broadway & W 60 St,1,In Service,false,36
3108,"",21,27,"","",2019-06-12T19:17:41.000-07:00,40.72557,"",-73.94434,"",Nassau Ave & Russell St,"",Nassau Ave & Russell St,1,In Service,false,51
3139,"",0,43,"","",2019-06-12T19:17:03.000-07:00,40.77118287540658,"",-73.96409422159195,"",E 72 St & Park Ave,"",E 72 St & Park Ave,1,In Service,false,43
248,"",0,23,"","",2019-06-12T19:16:43.000-07:00,40.72185379,"",-74.00771779,"",Laight St & Hudson St,"",Laight St & Hudson St,1,In Service,false,23
257,"",1,37,"","",2019-06-12T19:17:42.000-07:00,40.71939226,"",-74.00247214,"",Lispenard St & Broadway,"",Lispenard St & Broadway,1,In Service,false,39
405,"",16,31,"","",2019-06-12T19:17:42.000-07:00,40.739323,"",-74.008119,"",Washington St & Gansevoort St,"",Washington St & Gansevoort St,1,In Service,false,51
519,"",0,67,"","",2019-06-12T19:17:43.000-07:00,40.751873,"",-73.977706,"",Pershing Square N,"",Pershing Square N,1,In Service,false,69
3046,"",7,12,"","",2019-06-12T19:17:43.000-07:00,40.682601,"",-73.938037,"",Marcus Garvey Blvd & Macon St,"",Marcus Garvey Blvd & Macon St,1,In Service,false,19
3163,"",0,41,"","",2019-06-12T19:15:51.000-07:00,40.7734066,"",-73.97782542,"",Central Park W & W 68 St,"",Central Park W & W 68 St,1,In Service,false,43
3581,"",7,20,"","",2019-06-12T19:17:01.000-07:00,40.6740123,"",-73.9671457,"",Underhill Ave & Lincoln Pl,"",Underhill Ave & Lincoln Pl,1,In Service,false,27
498,"",0,0,"","",2019-05-06T07:20:17.000-07:00,40.74854862,"",-73.98808416,"",Broadway & W 32 St,"",Broadway & W 32 St,3,Not In Service,false,0
3309,"",0,28,"","",2019-06-12T19:14:15.000-07:00,40.7859201,"",-73.94860294,"",E 97 St & 3 Ave,"",E 97 St & 3 Ave,1,In Service,false,30
3615,"",5,16,"","",2019-06-12T19:16:43.000-07:00,40.748,"",-73.9460927,"",44 Dr & 21 St,"",44 Dr & 21 St,1,In Service,false,21
304,"",1,31,"","",2019-06-12T19:15:54.000-07:00,40.70463334,"",-74.01361706,"",Broadway & Battery Pl,"",Broadway & Battery Pl,1,In Service,false,33
307,"",7,18,"","",2019-06-12T19:17:16.000-07:00,40.71427487,"",-73.98990025,"",Canal St & Rutgers St,"",Canal St & Rutgers St,1,In Service,false,30
462,"",6,38,"","",2019-06-12T19:14:06.000-07:00,40.74691959,"",-74.00451887,"",W 22 St & 10 Ave,"",W 22 St & 10 Ave,1,In Service,false,47
3300,"",25,0,"","",2019-06-12T19:17:33.000-07:00,40.66514681533792,"",-73.97637605667114,"",Prospect Park W & 8 St,"",Prospect Park W & 8 St,1,In Service,false,25
3776,"",23,0,"","",2019-06-12T19:15:31.000-07:00,40.700003,"",-73.92834,"",Central Ave & Starr St.,"",Central Ave & Starr St.,1,In Service,false,23
434,"",13,13,"","",2019-06-12T19:16:37.000-07:00,40.74317449,"",-74.00366443,"",9 Ave & W 18 St,"",9 Ave & W 18 St,1,In Service,false,27
3148,"",29,1,"","",2019-06-12T19:16:10.000-07:00,40.77565541,"",-73.95068615,"",E 84 St & 1 Ave,"",E 84 St & 1 Ave,1,In Service,false,31
3518,"",20,13,"","",2019-06-12T19:15:07.000-07:00,40.808442,"",-73.9452087,"",Lenox Ave & W 126 St,"",Lenox Ave & W 126 St,1,In Service,false,34
3619,"",7,12,"","",2019-06-12T19:17:17.000-07:00,40.7713615,"",-73.9246145,"",Newtown Ave & 23 St,"",Newtown Ave & 23 St,1,In Service,false,19
3329,"",20,7,"","",2019-06-12T19:16:31.000-07:00,40.6829151,"",-73.99318208,"",Degraw St & Smith St,"",Degraw St & Smith St,1,In Service,false,27
3331,"",24,15,"","",2019-06-12T19:16:25.000-07:00,40.8013434,"",-73.9711457439,"",Riverside Dr & W 104 St,"",Riverside Dr & W 104 St,1,In Service,false,39
3498,"",6,15,"","",2019-06-12T19:17:03.000-07:00,40.7974772,"",-73.9311847,"",Pleasant Ave & E 120 St,"",Pleasant Ave & E 120 St,1,In Service,false,21
319,"",1,32,"","",2019-06-12T19:16:37.000-07:00,40.711066,"",-74.009447,"",Fulton St & Broadway,"",Fulton St & Broadway,1,In Service,false,33
539,"",21,9,"","",2019-06-12T19:16:40.000-07:00,40.71534825,"",-73.96024116,"",Metropolitan Ave & Bedford Ave,"",Metropolitan Ave & Bedford Ave,1,In Service,false,31
3235,"",0,31,"","",2019-06-12T19:16:17.000-07:00,40.752165280621966,"",-73.97992193698882,"",E 41 St & Madison Ave,"",E 41 St & Madison Ave,1,In Service,false,31
3412,"",17,1,"","",2019-06-12T19:16:12.000-07:00,40.6853761,"",-73.98302136,"",Pacific St & Nevins St,"",Pacific St & Nevins St,1,In Service,false,18
3542,"",1,28,"","",2019-06-12T19:17:06.000-07:00,40.8086249,"",-73.9596214,"",Amsterdam Ave & W 119 St,"",Amsterdam Ave & W 119 St,1,In Service,false,29
3361,"",20,1,"","",2019-06-12T19:17:40.000-07:00,40.6740886,"",-73.9787282,"",Carroll St & 6 Ave,"",Carroll St & 6 Ave,1,In Service,false,23
3618,"",9,16,"","",2019-06-12T19:17:04.000-07:00,40.7485,"",-73.941275,"",27 St & Hunter St,"",27 St & Hunter St,1,In Service,false,25
3641,"",0,52,"","",2019-06-12T19:14:38.000-07:00,40.74286877312112,"",-73.98918628692627,"",Broadway & W 25 St,"",Broadway & W 25 St,1,In Service,false,54
377,"",21,24,"","",2019-06-12T19:17:43.000-07:00,40.72243797,"",-74.00566443,"",6 Ave & Canal St,"",6 Ave & Canal St,1,In Service,false,47
3121,"",4,23,"","",2019-06-12T19:15:38.000-07:00,40.74524768,"",-73.94733276,"",Jackson Ave & 46 Rd,"",Jackson Ave & 46 Rd,1,In Service,false,27
3143,"",30,16,"","",2019-06-12T19:16:38.000-07:00,40.77632142182271,"",-73.96427392959595,"",5 Ave & E 78 St,"",5 Ave & E 78 St,1,In Service,false,47
3259,"",4,21,"","",2019-06-12T19:14:40.000-07:00,40.74937024193277,"",-73.99923384189606,"",9 Ave & W 28 St,"",9 Ave & W 28 St,1,In Service,false,27
3314,"",10,21,"","",2019-06-12T19:16:24.000-07:00,40.7937704,"",-73.971888,"",W 95 St & Broadway,"",W 95 St & Broadway,1,In Service,false,32
328,"",1,21,"","",2019-06-12T19:16:25.000-07:00,40.72405549,"",-74.00965965,"",Watts St & Greenwich St,"",Watts St & Greenwich St,1,In Service,false,23
3132,"",0,34,"","",2019-06-12T19:15:53.000-07:00,40.76350532,"",-73.97109243,"",E 59 St & Madison Ave,"",E 59 St & Madison Ave,1,In Service,false,35
3150,"",10,35,"","",2019-06-12T19:15:59.000-07:00,40.77536905,"",-73.94803392,"",E 85 St & York Ave,"",E 85 St & York Ave,1,In Service,false,47
3564,"",0,18,"","",2019-06-12T19:14:37.000-07:00,40.7601853,"",-73.9362726,"",21 St & 36 Ave,"",21 St & 36 Ave,1,In Service,false,19
349,"",29,31,"","",2019-06-12T19:13:55.000-07:00,40.71850211,"",-73.98329859,"",Rivington St & Ridge St,"",Rivington St & Ridge St,1,In Service,false,61
3060,"",6,12,"","",2019-06-12T19:16:12.000-07:00,40.69425403,"",-73.94626915,"",Willoughby Ave & Tompkins Ave,"",Willoughby Ave & Tompkins Ave,1,In Service,false,19
3113,"",14,13,"","",2019-06-12T19:17:01.000-07:00,40.73026,"",-73.95394,"",Greenpoint Ave & Manhattan Ave,"",Greenpoint Ave & Manhattan Ave,1,In Service,false,27
3130,"",7,22,"","",2019-06-12T19:16:54.000-07:00,40.75325964,"",-73.94335788,"",21 St & Queens Plaza N,"",21 St & Queens Plaza N,1,In Service,false,31
3778,"",16,11,"","",2019-06-12T19:14:35.000-07:00,40.7027,"",-73.92095,"",Irving Ave & DeKalb Ave,"",Irving Ave & DeKalb Ave,1,In Service,false,27
368,"",34,2,"","",2019-06-12T19:16:07.000-07:00,40.73038599,"",-74.00214988,"",Carmine St & 6 Ave,"",Carmine St & 6 Ave,1,In Service,false,39
515,"",23,11,"","",2019-06-12T19:17:18.000-07:00,40.76009437,"",-73.99461843,"",W 43 St & 10 Ave,"",W 43 St & 10 Ave,1,In Service,false,35
3162,"",12,26,"","",2019-06-12T19:14:34.000-07:00,40.78339981,"",-73.98093133,"",W 78 St & Broadway,"",W 78 St & Broadway,1,In Service,false,39
461,"",31,24,"","",2019-06-12T19:16:13.000-07:00,40.73587678,"",-73.98205027,"",E 20 St & 2 Ave,"",E 20 St & 2 Ave,1,In Service,false,56
3131,"",1,29,"","",2019-06-12T19:15:24.000-07:00,40.76712840349542,"",-73.96224617958069,"",E 68 St & 3 Ave,"",E 68 St & 3 Ave,1,In Service,false,31
3769,"",16,7,"","",2019-06-12T19:15:14.000-07:00,40.707174,"",-73.93581,"",White St & Johnson Ave,"",White St & Johnson Ave,1,In Service,false,23
252,"",11,21,"","",2019-06-12T19:15:45.000-07:00,40.73226398,"",-73.99852205,"",MacDougal St & Washington Sq,"",MacDougal St & Washington Sq,1,In Service,false,33
419,"",15,8,"","",2019-06-12T19:16:24.000-07:00,40.69580705,"",-73.97355569,"",Carlton Ave & Park Ave,"",Carlton Ave & Park Ave,1,In Service,false,23
3449,"",10,7,"","",2019-06-12T19:17:42.000-07:00,40.721462562298164,"",-73.94800901412964,"",Eckford St & Engert Ave,"",Eckford St & Engert Ave,1,In Service,false,18
3456,"",2,20,"","",2019-06-12T19:16:26.000-07:00,40.71638031973561,"",-73.94821286201477,"",Jackson St & Leonard St,"",Jackson St & Leonard St,1,In Service,false,22
3571,"",7,16,"","",2019-06-12T19:17:36.000-07:00,40.676368,"",-73.952918,"",Bedford Ave & Bergen St,"",Bedford Ave & Bergen St,1,In Service,false,24
3622,"",6,9,"","",2019-06-12T19:14:15.000-07:00,40.80756,"",-73.939182,"",E 128 St & Madison Ave,"",E 128 St & Madison Ave,1,In Service,false,15
120,"",12,7,"","",2019-06-12T19:17:25.000-07:00,40.68676793,"",-73.95928168,"",Lexington Ave & Classon Ave,"",Lexington Ave & Classon Ave,1,In Service,false,19
423,"",1,25,"","",2019-06-12T19:15:52.000-07:00,40.76584941,"",-73.98690506,"",W 54 St & 9 Ave,"",W 54 St & 9 Ave,1,In Service,false,27
485,"",0,40,"","",2019-06-12T19:14:36.000-07:00,40.75038009,"",-73.98338988,"",W 37 St & 5 Ave,"",W 37 St & 5 Ave,1,In Service,false,40
500,"",1,49,"","",2019-06-12T19:17:38.000-07:00,40.76228826,"",-73.98336183,"",Broadway & W 51 St,"",Broadway & W 51 St,1,In Service,false,52
3095,"",2,24,"","",2019-06-12T19:14:32.000-07:00,40.71929301,"",-73.94500379,"",Graham Ave & Herbert St,"",Graham Ave & Herbert St,1,In Service,false,26
3063,"",13,7,"","",2019-06-12T19:16:09.000-07:00,40.69527008,"",-73.95238108,"",Nostrand Ave & Myrtle Ave,"",Nostrand Ave & Myrtle Ave,1,In Service,false,20
3349,"",16,10,"","",2019-06-12T19:16:31.000-07:00,40.6729679,"",-73.97087984,"",Grand Army Plaza & Plaza St W,"",Grand Army Plaza & Plaza St W,1,In Service,false,30
3417,"",26,0,"","",2019-06-12T19:16:33.000-07:00,40.6795766,"",-73.97854971,"",Baltic St & 5 Ave,"",Baltic St & 5 Ave,1,In Service,false,27
3526,"",1,26,"","",2019-06-12T19:15:04.000-07:00,40.7747878,"",-73.9125551,"",31 St & 23 Ave,"",31 St & 23 Ave,1,In Service,false,27
3543,"",0,35,"","",2019-06-12T19:14:31.000-07:00,40.81028506306003,"",-73.95736455917358,"",Morningside Dr & Amsterdam Ave,"",Morningside Dr & Amsterdam Ave,1,In Service,false,35
361,"",31,4,"","",2019-06-12T19:17:34.000-07:00,40.71605866,"",-73.99190759,"",Allen St & Hester St,"",Allen St & Hester St,1,In Service,false,43
3049,"",6,11,"","",2019-06-12T19:17:32.000-07:00,40.68488,"",-73.96304,"",Cambridge Pl & Gates Ave,"",Cambridge Pl & Gates Ave,1,In Service,false,18
3151,"",18,24,"","",2019-06-12T19:14:41.000-07:00,40.7728384,"",-73.94989233,"",E 81 St & York Ave,"",E 81 St & York Ave,1,In Service,false,43
3364,"",26,0,"","",2019-06-12T19:14:29.000-07:00,40.6751622,"",-73.9814832,"",Carroll St & 5 Ave,"",Carroll St & 5 Ave,1,In Service,false,27
3517,"",1,33,"","",2019-06-12T19:15:12.000-07:00,40.7711528,"",-73.9170074,"",31 St & Hoyt Ave N,"",31 St & Hoyt Ave N,1,In Service,false,35
